,word,freq
7999,coffre,1
8000,delayed,1
8002,carton,1
8003,“ma,1
8004,boite,1
8005,boite!”,1
8006,‘boite’,1
7980,xiv,1
7975,trials,1
7971,gloomy.”,1
7948,“family,1
7938,strikingly,1
7941,abrupt.”,1
7943,made.”,1
7944,“partly,1
7945,nature—and,1
7946,harass,1
7947,unequal.”,1
7950,had—or,1
7968,shuns,1
7953,brother?”,1
7954,“nine,1
7956,inconsolable,1
7957,loss?”,1
7958,no—perhaps,1
7959,misunderstandings,1
7966,forgiving,1
8009,disembowelling,1
8011,"mind,”",1
8012,bother,1
8068,after-dinner,1
8057,“put,1
8060,festal,1
8061,loftier,1
8062,chat,1
8064,damask-covered,1
8065,stern—much,1
8067,probable,1
8069,self-indulgent,1
8053,“boite;”,1
8070,preciously,1
8071,cushioning,1
8072,granite-hewn,1
8073,too—not,1
8076,handsome?”,1
8077,conventionally,1
8078,aware—“no,1
8056,"host,”",1
8052,waxen,1
8013,anatomical,1
8024,tissue,1
8014,entrails,1
8015,tiens-toi,1
8016,tranquille,1
8017,enfant,1
8018,comprends-tu?”,1
8019,untying,1
8023,envelopes,1
8026,ciel,1
8048,performed.”,1
8028,beau!”,1
8029,ecstatic,1
8036,simple-minded,1
8042,knitting-basket,1
8045,repletion,1
8046,auditress,1
8047,interlocutrice,1
7615,assez,1
7614,personne,1
7610,n’était,1
7166,par,1
7125,square-made,1
7126,red-haired,1
7130,“remember,1
7131,directions!”,1
7136,unobjectionable,1
7138,“mesdames,1
7139,êtes,1
7140,servies!”,1
7141,“j’ai,1
7143,faim,1
7144,moi!”,1
7146,xii,1
7148,belied,1
7149,placid-tempered,1
7150,kind-natured,1
7155,wayward,1
7157,freaks,1
7123,"out,—a",1
7122,entertaining,1
7120,superstitiously,1
7095,garret,1
7080,visibly,1
7082,greener,1
7083,reposing,1
7087,pearly,1
7088,repassed,1
7089,sunlit,1
7090,pasture,1
7096,bluebeard’s,1
7118,cachinnation,1
7101,mirthless,1
7102,louder,1
7103,clamorous,1
7113,syllabic,1
7114,“grace!”,1
7115,tragic,1
7116,ghostliness,1
7162,vivacious,1
7167,parenthèse,1
7609,elle,1
7169,angelic,1
7220,embroidering,1
7221,bags,1
7232,damper,1
7233,oral,1
7234,oddities,1
7238,monosyllabic,1
7241,descriptive,1
7242,vapid,1
7244,seconded,1
7248,holidays,1
7250,pliability,1
7251,posted,1
7252,volunteered,1
7256,story-book,1
7258,“revenez,1
7259,bientôt,1
7260,bonne,1
7219,puddings,1
7216,narrow-minded,1
7213,masses,1
7186,jellies,1
7170,idolatrous,1
7173,parental,1
7174,egotism,1
7175,cant,1
7176,humbug,1
7180,welfare,1
7183,moderation,1
7188,staircases,1
7208,stiller,1
7190,sky-line—that,1
7191,overpass,1
7192,seen—that,1
7195,blames,1
7196,discontented,1
7203,exultant,1
7205,ended—a,1
7079,sere,1
7078,dun,1
7075,dotted,1
7074,colony,1
6965,novice-eyes,1
6970,ceiled,1
6971,mouldings,1
6972,grapes,1
6973,vine-leaves,1
6975,couches,1
6977,parian,1
6978,bohemian,1
6979,ruby,1
6980,blending,1
6984,daily.”,1
6987,swathed,1
6989,readiness.”,1
6993,liked?”,1
6994,mind.”,1
6995,himself?”,1
6998,landlord,1
6962,tyrian-dyed,1
6960,vault.”,1
6957,room!”,1
6931,amply,1
6915,lui,1
6919,parlez!’,1
6920,hand—so—to,1
6921,raise,1
6925,elementary,1
6929,biography,1
6930,romances,1
6932,pickings,1
6955,spar,1
6933,glean,1
6939,disinclined,1
6944,dinner-time,1
6948,school-hours,1
6949,folding-doors,1
6950,turkey,1
6951,walnut-panelled,1
7000,character?”,1
7001,unimpeachable,1
7003,peculiar?”,1
7056,haunt.”,1
7044,quaintness,1
7045,retreats,1
7048,crusted,1
7049,portraying,1
7050,effigies,1
7051,"beings,—all",1
7053,rooms?”,1
7057,"of,”",1
7040,coffin-dust,1
7059,traditions,1
7060,legends,1
7061,stories?”,1
7063,“yes—‘after,1
7066,"well,’”",1
7069,thence?”,1
7073,crow,1
7042,shrine,1
7038,embroideries,1
7004,know—it,1
7022,fashions,1
7005,describe—nothing,1
7006,jest,1
7007,short—at,1
7011,describing,1
7012,salient,1
7013,queries,1
7015,proprietor—nothing,1
7025,chests,1
7036,tops,1
7027,carvings,1
7029,cherubs’,1
7031,types,1
7032,hebrew,1
7033,ark,1
7034,venerable,1
7035,antiquated,1
7261,amie,1
7262,chère,1
7264,"jeannette,”",1
7442,is?”,1
7503,moonbeams,1
7507,hall-front,1
7510,darksome,1
7511,quell,1
7513,"walk,—to",1
7516,appreciating,1
7519,repined,1
7520,chair”,1
7522,shutters,1
7524,house—from,1
7527,me—to,1
7528,"me,—a",1
7530,hill-tops,1
7532,zenith,1
7534,fathomless,1
7537,high-hung,1
7538,suffused,1
7500,newfoundland,1
7499,gytrash-like,1
7495,firstly,1
7468,“excuse,1
7450,“deuce,1
7454,"help,”",1
7456,stick?”,1
7460,afraid?”,1
7464,fore-feet,1
7465,forefeet,1
7466,"see,”",1
7470,“necessity,1
7494,dissimilar,1
7471,compels,1
7472,useful.”,1
7474,limped,1
7476,grimacing,1
7480,releasing,1
7483,whip,1
7484,hedge.”,1
7539,two-leaved,1
7542,revealing,1
7546,upright,1
7595,dedans,1
7584,edouard,1
7586,dubbed,1
7587,prenomens,1
7590,doit,1
7591,"signifier,”",1
7592,“qu’il,1
7594,aura,1
7597,moi,1
7581,incessantly,1
7599,peut-être,1
7600,aussi,1
7601,parlé,1
7603,m’a,1
7604,demandé,1
7606,nom,1
7607,gouvernante,1
7582,“ami,1
7578,pretexts,1
7549,long-haired,1
7562,sprained.”,1
7550,"said—“pilot,”",1
7554,visitant,1
7555,whom?”,1
7556,master—mr,1
7557,rochester—he,1
7558,arrived.”,1
7561,ankle,1
7563,lane?”,1
7577,coined,1
7564,ice.”,1
7565,leah?”,1
7567,xiii,1
7570,requisition,1
7571,reception-room,1
7574,clang,1
7575,rill,1
7443,cannot.”,1
7439,rochester’s.”,1
7266,tolled,1
7437,battlements?”,1
7306,becks,1
7311,streams,1
7312,sough,1
7313,ripplings,1
7317,clatter,1
7318,wave-wanderings,1
7320,boles,1
7322,efface,1
7324,melts,1
7325,din,1
7327,fancies,1
7329,memories,1
7332,maturing,1
7333,vividness,1
7334,north-of-england,1
7335,"“gytrash,”",1
7336,mule,1
7304,dales,1
7303,currents,1
7295,battlemented,1
7278,holly,1
7267,belfry,1
7269,low-gliding,1
7270,pale-beaming,1
7273,blackberries,1
7274,possessing,1
7276,hips,1
7277,haws,1
7279,evergreen,1
7293,brooklet,1
7280,rustle,1
7281,hawthorn,1
7282,bushes,1
7284,causewayed,1
7285,browsed,1
7287,up-hill,1
7289,sheltering,1
7337,stems,1
7338,gytrash—a,1
7339,lion-like,1
7407,shyness,1
7393,sprain;”,1
7395,“ugh!”,1
7397,riding,1
7399,collared,1
7404,ireful,1
7405,middle-age,1
7406,thirty-five,1
7408,heroic-looking,1
7390,hay.”,1
7410,unasked,1
7411,theoretical,1
7415,gallantry,1
7421,antipathetic,1
7428,roughness,1
7430,announced—,1
7436,below—do,1
7392,"bones,—only",1
7389,officious,1
7341,pretercanine,1
7367,"do,—there",1
7342,"followed,—a",1
7349,carcasses,1
7350,beasts,1
7354,"this,—only",1
7356,sliding,1
7360,tumble,1
7362,predicament,1
7369,question—,1
7383,re-established,1
7372,swearing,1
7374,formula,1
7375,"side,”",1
7377,heaving,1
7379,barking,1
7380,baying,1
7382,yards’,1
5193,"“ladies,”",1
5183,“place,1
8238,school-girl-governesses,1
2294,ballad,1
2246,marvellous,1
2249,find—all,1
2251,giants,1
2254,pigmies,1
2256,imps,1
2257,gulliver,1
2259,peruse,1
2260,untasted,1
2263,tidying,1
2276,was—,1
2278,gipsying,1
2282,"voice,—at",1
2285,preoccupied,1
2286,refrain,1
2287,lingeringly,1
2289,ago”,1
2290,saddest,1
2245,hand—when,1
2242,tower-like,1
2241,cats,1
2219,wilder,1
2177,unworthy,1
2206,foxglove,1
2207,bells,1
2208,mushrooms,1
2210,ground-ivy,1
2211,mantling,1
2212,wall-nooks,1
2222,scant,1
2239,mastiffs,1
2224,lilliput,1
2225,brobdignag,1
2228,earth’s,1
2232,diminutive,1
2235,realm,1
2236,corn-fields,1
2237,forest-high,1
2291,cadence,1
2300,moonless,1
2484,grates,1
2316,ev’n,1
2397,back.”,1
2400,punctuality,1
2401,rigidly,1
2405,dark.”,1
2408,“ghost,1
2410,ghosts?”,1
2414,"candle,—so",1
2420,daylight?”,1
2421,"besides,—i",1
2422,"unhappy,—very",1
2436,relieving,1
2445,cousins.”,1
2446,bunglingly,1
2447,enounced—,1
2448,red-room.”,1
2456,at?”,1
2466,may—who,1
2395,"nurse,”",1
2386,"ill,”",1
2384,mortified,1
2351,"carriage,”",1
2317,bridge,1
2323,beguiled,1
2329,despoiled,1
2336,"cry,”",1
2337,burn!”,1
2339,morbid,1
2348,pain?”,1
2354,pettishness.”,1
2382,jerked,1
2355,self-esteem,1
2360,miserable.”,1
2361,fie,1
2372,yesterday?”,1
2373,"fall,”",1
2374,“fall,1
2379,old.”,1
2170,enthusiastic,1
2166,convolvuli,1
2157,agreeably,1
2151,thankless,1
1821,violation,1
1822,revisiting,1
1823,perjured,1
1824,avenge,1
1830,abode—whether,1
1831,departed—and,1
1844,haloed,1
1848,theory,1
1853,it—i,1
1857,boldly,1
1870,streak,1
1881,swift,1
1906,nursery!”,1
1909,something?”,1
1916,"purpose,”",1
1919,excused,1
1922,tricks.”,1
1818,mirror—i,1
1814,walls—occasionally,1
1810,doubted—that,1
1735,scapegoat,1
1705,heterogeneous,1
1706,temperament,1
1721,sanguine,1
1726,romping,1
1727,child—though,1
1728,friendless—mrs,1
1730,complacently,1
1738,forsake,1
1809,not—never,1
1741,beclouded,1
1755,self-doubt,1
1756,depression,1
1780,parentless,1
1792,unconnected,1
1798,hard-wrung,1
1804,intruded,1
1924,peremptorily,1
1931,stormily,1
1932,“abbot,1
2106,raps,1
2081,“sarah,1
2082,daren’t,1
2087,hard.”,1
2098,infer,1
2101,“something,1
2103,vanished”—“a,1
2105,him”—“three,1
2107,door”—“a,1
2072,emboldened,1
2108,"grave,”",1
2110,wakefulness,1
2119,reverberation,1
2120,pangs,1
2123,uprooting,1
2129,ailment,1
2139,hither,1
2078,doubt.”,1
2054,weighed,1
1942,“loose,1
1969,virulent,1
1947,artifice,1
1957,liberate,1
1962,it—let,1
1963,if—”,1
1965,repulsive:”,1
1966,actress,1
1968,compound,1
1972,duplicity,1
2042,by-and-by.”,1
1978,parley,1
1981,unconsciousness,1
1982,iii,1
1994,all-predominating,1
2002,posture,1
2005,upheld,1
2015,bed-foot,1
2471,father?”,1
2486,debasing,1
1696,of—i,1
2948,picture-books,1
2902,bargains,1
2903,gardener,1
2904,flower-roots,1
2907,functionary,1
2910,products,1
2911,parterre,1
2916,secreted,1
2919,rag,1
2920,curl-paper,1
2921,hoards,1
2926,intrust,1
2927,usurious,1
2928,interest—fifty,1
2931,cent,1
2932,exacted,1
2935,accuracy,1
2937,interweaving,1
2899,vending,1
2897,saving,1
2896,propensity,1
2859,kindest,1
2831,doated,1
2832,toy,1
2836,night-gown,1
2848,scissors,1
2849,supper—a,1
2851,cheese-cake—then,1
2853,tuck,1
2865,unreasonably,1
2895,traffic,1
2866,lee,1
2869,knack,1
2883,fifteenth,1
2886,garden-coat,1
2888,poultry,1
2890,selling,1
2893,hoarding,1
2944,under-nurserymaid,1
2949,doll’s,1
2488,synonymous,1
2960,frost-flowers,1
3046,dining,1
3051,intimidated,1
3053,poltroon,1
3070,door-handle,1
3072,apartment?—a,1
3074,handle,1
3076,curtseying,1
3077,at—a,1
3078,pillar!—such,1
3081,sable-clad,1
3097,inquisitive-looking,1
3099,bushy,1
3104,age?”,1
3105,“ten,1
3110,me—“your,1
3123,“sorry,1
3124,talk;”,1
3041,nursery-door,1
3037,hurrying,1
3036,denuded,1
3007,tug,1
2962,clearing,1
2970,carriage-road,1
2971,silver-white,1
2973,veiling,1
2992,robin,1
2993,chirruped,1
3004,window-sill,1
3009,sill,1
3034,bristly,1
3010,bough,1
3013,dusting.”,1
3014,“troublesome,1
3023,hauled,1
3026,merciless,1
3029,scrub,1
3030,soap,1
2827,scarecrow,1
2820,dearth,1
2816,knots,1
2809,housekeeper’s,1
2577,ill-conditioned,1
2581,plots,1
2582,underhand.”,1
2585,guy,1
2586,fawkes,1
2589,abbot’s,1
2597,disobedience,1
2606,curacy,1
2609,prevalent,1
2615,abbot.”,1
2621,forlornness,1
2627,condition.”,1
2629,georgiana!”,1
2632,darling!—with,1
2634,painted!—bessie,1
2636,welsh,1
2637,rabbit,1
2569,after-occurrences,1
2565,nurse?”,1
2560,state.”,1
2534,boasted,1
2509,people?”,1
2510,beggarly,1
2511,begging.”,1
2512,school?”,1
2517,backboards,1
2527,school-discipline,1
2530,appalling,1
2536,landscapes,1
2559,“nerves,1
2540,pieces,1
2542,purses,1
2545,emulation,1
2548,implied,1
2552,"school,”",1
2556,happen?”,1
2558,"scene,”",1
2640,i—with,1
2642,onion,1
2645,iv,1
2767,dinners,1
2726,whirlwind,1
2736,consenting,1
2748,boxed,1
2751,homily,1
2757,surging,1
2761,celebrated,1
2763,festive,1
2774,witnessing,1
2721,audacious,1
2776,apparelling,1
2781,sashes,1
2783,ringletted,1
2787,harp,1
2793,jingling,1
2800,stairhead,1
2803,companionable,1
2723,nimbly,1
2716,deliberating,1
2652,"near,—i",1
2671,instinctive,1
2655,tarried,1
2658,normal,1
2661,brooded,1
2664,appointing,1
2666,condemning,1
2668,constantly,1
2670,sending,1
2686,corruption,1
2715,banister,1
2689,execrations,1
2690,vowing,1
2693,levelled,1
2698,daunted,1
2703,blubbering,1
2706,nasty,1
2709,harshly—,1
1702,vassalage,1
1694,question—_why,1
5181,"stool,”",1
679,lamentable,1
577,sociable,1
578,childlike,1
581,manner—something,1
582,lighter,1
583,franker,1
585,were—she,1
592,children.”,1
594,done?”,1
597,cavillers,1
598,questioners,1
611,pleasantly,1
615,adjoined,1
630,cross-legged,1
631,turk,1
634,moreen,1
638,shrined,1
651,protecting,1
576,acquire,1
560,dispensed,1
529,chidings,1
439,1847,1
418,sheet-lightning,1
421,summer-cloud,1
423,death-spark,1
425,womb,1
432,stranger—i,1
433,dedicated,1
438,21_st,1
445,affords,1
478,1848,1
452,novelist,1
455,authorship,1
461,awarded,1
466,justly,1
469,rectify,1
470,mistakes,1
477,13_th,1
673,storm-beat,1
682,book—bewick’s,1
805,headstone,1
686,letterpress,1
738,greenland,1
740,arctic,1
741,zone,1
745,"space,—that",1
746,reservoir,1
752,accumulation,1
753,centuries,1
754,winters,1
756,alpine,1
761,concentre,1
762,multiplied,1
763,rigours,1
766,death-white,1
772,half-comprehended,1
774,float,1
789,billow,1
792,boat,1
737,iceland,1
736,zembla,1
735,nova,1
717,boils,1
695,haunts,1
696,sea-fowl,1
700,promontories”,1
704,studded,1
708,lindeness,1
709,naze,1
711,cape—,1
718,naked,1
734,spitzbergen,1
721,thule,1
723,surge,1
724,pours,1
727,hebrides.”,1
730,bleak,1
732,lapland,1
733,siberia,1
417,lambent,1
408,carrion,1
400,comic,1
394,characterise,1
149,carping,1
163,protest,1
165,bigotry—that,1
167,crime—an,1
169,piety,1
171,regent,1
177,doubters,1
179,distinctions,1
182,truths,1
183,conventionality,1
185,self-righteousness,1
187,attack,1
188,assail,1
193,pharisee,1
195,impious,1
222,substituted,1
223,world-redeeming,1
121,reviewers,1
112,high-minded,1
111,large-hearted,1
19,illustrations,1
5,charlotte,1
6,brontë,1
9,h,1
10,townsend,1
14,5,1
15,henrietta,1
17,1897,1
24,copyright,1
106,critics,1
27,w,1
28,m,1
33,respectfully,1
54,miscellaneous,1
77,suffrage,1
93,unrecommended,1
96,personifications,1
235,broadly,1
245,dissevered,1
248,blend,1
363,rimoth-gilead,1
336,“vanity,1
337,fair”,1
348,hurls,1
353,flashes,1
354,levin-brand,1
355,denunciation,1
359,time—they,1
368,profounder,1
333,dauntless,1
372,contemporaries,1
376,regenerator,1
377,day—as,1
381,corps,1
383,rectitude,1
387,commentator,1
388,writings,1
335,satirist,1
331,vital—a,1
255,sterling,1
283,micaiah,1
256,worth—to,1
258,white-washed,1
262,shrines,1
265,dares,1
267,expose—to,1
268,rase,1
275,sepulchre,1
287,prophesied,1
330,prophet-like,1
292,sycophant,1
294,chenaanah,1
312,tickle,1
321,imlah,1
323,throned,1
325,judah,1
326,israel,1
793,stranded,1
811,girdled,1
1686,insurrection,1
1472,parchments,1
1329,cover.”,1
1336,poorhouse.”,1
1345,sing-song,1
1351,in—,1
1356,allows,1
1370,"“besides,”",1
1375,tantrums,1
1387,locking,1
1394,influx,1
1400,stateliest,1
1409,damask,1
1410,tabernacle,1
1413,blinds,1
1415,festoons,1
1424,fawn,1
1441,marseilles,1
1442,counterpane,1
1327,underhand,1
1319,abigail,1
1317,sanity,1
1284,garters,1
1245,lengths,1
1250,cat.”,1
1253,shame!”,1
1258,benefactress’s,1
1260,“master,1
1262,servant?”,1
1267,wickedness.”,1
1286,directly.”,1
1315,doubtfully,1
1287,divest,1
1290,ligature,1
1294,ignominy,1
1300,stir.”,1
1302,whereof,1
1305,“mind,1
1306,"don’t,”",1
1458,saturdays,1
1473,jewel-casket,1
813,newly-risen,1
1478,red-room—the,1
1615,pea-chicks,1
1620,hothouse,1
1621,vines,1
1624,buds,1
1625,choicest,1
1630,reviled,1
1639,darling.”,1
1642,fulfil,1
1652,reproved,1
1653,wantonly,1
1656,irrational,1
1660,opprobrium,1
1661,“unjust!—unjust!”,1
1664,agonising,1
1671,instigated,1
1675,oppression—as,1
1679,drinking,1
1613,pigeons,1
1608,indemnity,1
1596,captious,1
1542,imp,1
1489,undertaker’s,1
1493,intrusion,1
1498,chimney-piece,1
1502,varying,1
1503,gloss,1
1523,explored,1
1533,specking,1
1548,ferny,1
1582,browbeaten,1
1549,dells,1
1561,bracing,1
1566,retrospective,1
1568,dismal,1
1571,tyrannies,1
1577,partiality,1
1580,deposit,1
1239,penalties,1
1225,strengthened,1
1220,ii,1
1213,subjoined—,1
899,mope!”,1
906,dickens,1
907,she!”,1
909,“lizzy,1
910,georgy,1
913,joan,1
916,rain—bad,1
917,animal!”,1
921,"curtain,”",1
925,hiding-place,1
930,conception,1
933,once—,1
935,jack.”,1
940,jack,1
943,awkward,1
945,“say,1
946,‘what,1
897,“boh,1
888,bewick,1
887,moreland,1
839,crowd,1
815,attesting,1
818,becalmed,1
821,marine,1
824,pinning,1
826,thief’s,1
834,horned,1
836,aloof,1
841,gallows,1
886,earl,1
846,undeveloped,1
858,ironing-table,1
867,frills,1
868,crimped,1
869,nightcap,1
880,ballads,1
884,pamela,1
948,reed?’”,1
952,here;”,1
953,seating,1
1158,caligula,1
1148,“wicked,1
1150,boy!”,1
1151,murderer—you,1
1152,slave-driver—you,1
1154,emperors!”,1
1155,goldsmith’s,1
1157,nero,1
1161,parallels,1
1128,poise,1
1165,what!”,1
1169,first—”,1
1179,murderer,1
1189,predominated,1
1196,“rat,1
1202,maid,1
1212,passion!”,1
1130,hurl,1
1125,windows.”,1
959,schoolboy,1
1032,inflictions,1
969,unwholesome,1
978,gorged,1
984,flabby,1
996,sweetmeats,1
1005,sallowness,1
1007,over-application,1
1014,bullied,1
1055,damaging,1
1119,bookshelves,1
1071,tottered,1
1072,regaining,1
1073,equilibrium,1
1081,"since,”",1
1093,curtain?”,1
1094,reading.”,1
1118,rummage,1
3125,perpendicular,1
3136,death?”,1
3137,"hell,”",1
4664,afternoon.”,1
4601,flogged,1
4604,bear.”,1
4607,chastiser,1
4612,felix,1
4618,subjected,1
4619,systematic,1
4625,particular.”,1
4626,"cruel,”",1
4628,scatcherd?”,1
4630,flitted,1
4639,expostulations,1
4645,foresight.”,1
4646,"curious,”",1
4647,careful.”,1
4652,collecting,1
4656,noises,1
4657,bubbling,1
4600,disgraceful,1
4599,evil.”,1
4598,bids,1
4571,wire,1
4547,flog,1
4552,snowed,1
4557,disconsolate,1
4558,moan,1
4565,howl,1
4567,jumping,1
4569,fire-places,1
4576,‘rasselas’?”,1
4593,expel,1
4580,“helen.”,1
4581,scotland.”,1
4582,back?”,1
4583,future.”,1
4587,object.”,1
4591,nose.”,1
4592,“probably,1
4661,house;—then,1
4668,unwisely,1
4761,gradations,1
4669,integrity,1
4714,injury.”,1
4716,testament,1
4719,example.”,1
4723,despitefully,1
4724,impossible.”,1
4728,resentments,1
4729,truculent,1
4734,unkind,1
4737,ill-usage,1
4738,brands,1
4743,animosity,1
4744,registering,1
4746,corruptible,1
4748,debasement,1
4752,"remain,—the",1
4753,impalpable,1
4755,creator,1
4713,heals,1
4712,hate—nor,1
4710,understand.”,1
4689,communicates,1
4670,conscientiousness,1
4671,prerogatives,1
4672,charles—i,1
4675,murdered,1
4680,him!”,1
4682,her—that,1
4685,newer,1
4690,gain.”,1
4705,tribes,1
4691,good?”,1
4693,guides,1
4694,goodness.”,1
4700,persist,1
4701,disliking,1
4703,deserved.”,1
4704,“heathens,1
4545,uproar,1
4544,licensed,1
4538,morning—its,1
4536,slackened,1
4381,ignominious,1
4382,girl—she,1
4383,thirteen,1
4389,quietly—so,1
4390,firmly?”,1
4393,punishment—beyond,1
4395,day-dreams—is,1
4396,day-dream,1
4398,it—her,1
4399,is—whether,1
4400,naughty.”,1
4404,half-a-slice,1
4406,more—i,1
4409,oat-cake,1
4410,vi,1
4413,pitchers,1
4418,north-east,1
4375,adjourned,1
4373,apportioned,1
4372,plateful,1
4346,best—isn’t,1
4332,pocket-handkerchief,1
4333,ribband,1
4336,lisle,1
4338,french.”,1
4339,teachers?”,1
4341,——?—i,1
4344,hasty—you,1
4348,“two,1
4369,cooked,1
4349,orphan?”,1
4354,appetising,1
4355,regaled,1
4357,tin-plated,1
4362,redolent,1
4363,rancid,1
4365,consist,1
4419,whistling,1
4420,crevices,1
4421,shiver,1
4504,tool,1
4475,ship-money,1
4483,dirty,1
4486,morning!”,1
4487,"“why,”",1
4489,frozen?”,1
4495,stitch,1
4502,bundle,1
4507,curtesy,1
4473,tonnage,1
4508,unloosed,1
4513,burns’,1
4514,unavailing,1
4518,“hardened,1
4522,narrowly,1
4524,book-closet,1
4529,pleasantest,1
4474,poundage,1
4469,"attitude,”",1
4422,ewers,1
4443,commendations,1
4423,bible-reading,1
4427,eatable,1
4429,doubled,1
4430,enrolled,1
4433,spectator,1
4434,actor,1
4442,animadversions,1
4451,inattention,1
4464,unpleasantly,1
4452,stops,1
4455,following:—,1
4456,“burns”,1
4457,surnames,1
4461,shoe,1
4462,immediately.”,1
4463,poke,1
4760,man—perhaps,1
4771,rest—a,1
3139,orthodox,1
5075,modestly,1
5045,chisel,1
5047,majestically,1
5048,blink,1
5052,used—,1
5053,what—_what,1
5055,curled—curled,1
5058,cane,1
5059,julia,1
5060,"severn,”",1
5061,“julia,1
5062,severn,1
5065,openly—here,1
5068,establishment—as,1
5070,curls?”,1
5071,“julia’s,1
5072,"naturally,”",1
5073,“naturally,1
5044,sculptor’s,1
5042,fixity,1
5038,paused—perhaps,1
5020,torments,1
5001,neutralised,1
5005,obviating,1
5009,edification,1
5013,privation,1
5015,mistimed,1
5017,instructor,1
5019,primitive,1
5021,martyrs,1
5037,souls!”,1
5022,exhortations,1
5025,disciples,1
5026,proceedeth,1
5027,consolations,1
5028,‘if,1
5032,ye.’,1
5033,mouths,1
5074,abundance,1
5076,girl’s,1
4775,worries,1
5078,barber,1
5132,ermine,1
5133,deferentially,1
5136,reverend,1
5140,transacted,1
5141,lectured,1
5142,remarks,1
5143,reproofs,1
5148,enchanted,1
5157,treacherous,1
5159,obtrusive,1
5163,after—“it,1
5164,perceive.”,1
5165,forward!”,1
5170,counsel—,1
5172,punished.”,1
5177,"hypocrite,”",1
5178,co,1
5129,profusion,1
5128,head-dress,1
5124,ostrich,1
5096,remonstrate,1
5080,excrescence—that,1
5084,manoeuvre,1
5086,platter,1
5091,medals,1
5092,knell,1
5093,doom—,1
5094,top-knots,1
5097,"“madam,”",1
5122,hats,1
5100,lusts,1
5101,clothe,1
5102,shame-facedness,1
5103,sobriety,1
5111,woven,1
5113,of—”,1
5117,furs,1
4997,accidental,1
4992,luxury,1
4987,dinner-time.”,1
4986,fasting,1
4859,soldiers.”,1
4860,dejected,1
4864,blazing,1
4869,ration,1
4870,bread—a,1
4871,slice—with,1
4875,hebdomadal,1
4877,moiety,1
4878,bounteous,1
4881,repeating,1
4882,catechism,1
4884,sixth,1
4885,seventh,1
4887,matthew,1
4889,irrepressible,1
4892,interlude,1
4893,performances,1
4853,fluttered,1
4842,penurious,1
4838,officiated,1
4811,insufficient,1
4776,disgusts,1
4777,crushes,1
4784,exclaiming,1
4785,cumberland,1
4786,accent—,1
4793,vii,1
4796,habituating,1
4815,ungloved,1
4837,patron,1
4816,chilblains,1
4817,distracting,1
4825,invalid,1
4826,resulted,1
4830,claimants,1
4834,exigency,1
4835,sundays,1
4894,enactment,1
4895,eutychus,1
4897,loft,1
4964,holes,1
4950,sorted,1
4953,memorandum,1
4954,darning,1
4957,o,1
4959,to!—when,1
4961,drying,1
4962,hose,1
4965,mended,1
4946,apprehension,1
4973,agnes,1
4974,catherine,1
4975,johnstone,1
4977,occasion.”,1
4979,settling,1
4983,innovation,1
4984,authority?”,1
4949,chemises,1
4944,repugnance,1
4898,oblige,1
4922,hearthrug,1
4899,heap,1
4900,propped,1
4901,monitors’,1
4906,prolonging,1
4915,masse,1
4920,frowned,1
4921,ominously,1
4923,sideways,1
4941,villainy,1
4924,architecture,1
4925,buttoned,1
4927,narrower,1
4931,perfidious,1
4935,fulfilment,1
4936,"promise,—i",1
4937,“coming,1
4331,hears,1
4327,out—for,1
4326,cuts,1
3568,sequestrated,1
3494,sotto,1
3495,voce,1
3497,alone—winner,1
3498,hardest,1
3501,conqueror’s,1
3513,uncontrolled,1
3524,blasted,1
3526,meetly,1
3535,aromatic,1
3537,swallowing,1
3539,after-flavour,1
3541,corroding,1
3549,re-exciting,1
3550,turbulent,1
3554,fiendish,1
3555,book—some,1
3561,glass-door,1
3492,"soon,”",1
3489,dear—and,1
3488,nursery—there’s,1
3456,suffocating,1
3437,freezingly,1
3440,opponent,1
3442,ordinarily,1
3445,ungovernable,1
3448,cruelty.”,1
3451,back—roughly,1
3453,back—into,1
3458,‘have,1
3486,fault!”,1
3459,reed!’,1
3461,me—knocked,1
3463,deceitful!”,1
3474,rocking,1
3475,twisting,1
3478,water?”,1
3481,friend.”,1
3567,plantation,1
3570,fir-cones,1
4325,attends,1
3575,heaps,1
3641,dread.”,1
3642,they’ll,1
3644,fonder,1
3648,venturesome,1
3649,hardy?”,1
3650,besides”—i,1
3652,sorry.”,1
3666,enchanting,1
3672,19th,1
3674,half-moon,1
3683,spoonfuls,1
3684,boiled,1
3685,biscuits,1
3687,bag,1
3692,good-bye?”,1
3699,foe.”,1
3700,so!”,1
3640,provoking.”,1
3637,intends,1
3634,bake,1
3601,nursemaid’s,1
3578,feeding,1
3583,“onding,1
3584,"snaw,”",1
3585,canopied,1
3591,do?—what,1
3593,lunch!”,1
3595,thing!”,1
3603,bask,1
3629,“child,1
3606,scold.”,1
3607,fearless,1
3608,habituated,1
3618,scolding,1
3623,bolder.”,1
3624,knocks?”,1
3626,place.—now,1
3428,sentence—,1
3425,antagonist,1
3424,retaliation,1
3416,mandate,1
3191,below;’,1
3194,recompense,1
3195,piety.”,1
3196,“psalms,1
3197,"interesting,”",1
3201,flesh.”,1
3202,propound,1
3223,deceit,1
3226,impose,1
3229,cruelly,1
3232,strenuously,1
3237,accusation,1
3239,obliterating,1
3242,sowing,1
3243,unkindness,1
3246,artful,1
3248,injury,1
